,Date,DMA,v_allergy_cols_5dra,/m/0cnq0_5dra,tweet_count,tweet_count_5dra,v_allergy_cols,02,03,04,05,06,07,08,09,10,11,12
260,2016-09-17,771,1.125,1303.1133004584183,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
261,2016-09-18,771,0.75,1796.0654447595753,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0
262,2016-09-19,771,0.625,1796.0654447595753,0,0.0,2,0,0,0,0,0,0,0,1,0,0,0
263,2016-09-20,771,0.5,2746.783351575138,0,0.125,1,0,0,0,0,0,0,0,1,0,0,0
264,2016-09-21,771,0.5,3117.2147396546184,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0
265,2016-09-22,771,0.5,3047.2653091756306,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0
266,2016-09-23,771,0.625,2446.7678665859808,1,0.25,0,0,0,0,0,0,0,0,1,0,0,0
267,2016-09-24,771,0.5,2370.4565935916667,1,0.375,1,0,0,0,0,0,0,0,1,0,0,0
268,2016-09-25,771,0.5,3291.3690311783275,0,0.375,0,0,0,0,0,0,0,0,1,0,0,0
269,2016-09-26,771,0.5,3073.2299405805957,0,0.375,1,0,0,0,0,0,0,0,1,0,0,0
270,2016-09-27,771,0.5,3384.065270254259,1,0.375,1,0,0,0,0,0,0,0,1,0,0,0
271,2016-09-28,771,0.625,2433.3473634386955,0,0.375,1,0,0,0,0,0,0,0,1,0,0,0
272,2016-09-29,771,0.75,2062.9159753592157,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0
273,2016-09-30,771,0.875,1778.5772947046958,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0
274,2016-10-01,771,0.875,1778.5772947046958,1,0.25,1,0,0,0,0,0,0,0,0,1,0,0
275,2016-10-02,771,0.75,2731.7468692003654,0,0.125,2,0,0,0,0,0,0,0,0,1,0,0
276,2016-10-03,771,0.75,3353.0210207550326,0,0.125,1,0,0,0,0,0,0,0,0,1,0,0
277,2016-10-04,771,0.75,4046.995945570715,0,0.125,1,0,0,0,0,0,0,0,0,1,0,0
278,2016-10-05,771,0.875,4300.217362513184,0,0.125,0,0,0,0,0,0,0,0,0,1,0,0
279,2016-10-06,771,0.75,5181.356026710447,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0
280,2016-10-07,771,0.5,5443.171019765652,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
281,2016-10-08,771,0.5,6033.298889287329,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0
282,2016-10-09,771,0.375,6701.5824915088315,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
283,2016-10-10,771,0.625,6822.761585091339,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
284,2016-10-11,771,0.5,5280.57499595001,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0
285,2016-10-12,771,0.625,4311.787017430903,0,0.125,0,0,0,0,0,0,0,0,0,1,0,0
286,2016-10-13,771,0.875,3747.730270814771,0,0.125,2,0,0,0,0,0,0,0,0,1,0,0
287,2016-10-14,771,1.0,2866.5916066175078,0,0.125,0,0,0,0,0,0,0,0,0,1,0,0
288,2016-10-15,771,1.125,2892.6593949741314,1,0.125,1,0,0,0,0,0,0,0,0,1,0,0
289,2016-10-16,771,1.5,4299.360805274266,0,0.125,3,0,0,0,0,0,0,0,0,1,0,0
290,2016-10-17,771,1.5,3932.2178698193047,0,0.125,1,0,0,0,0,0,0,0,0,1,0,0
291,2016-10-18,771,1.375,3913.3743092450995,0,0.125,1,0,0,0,0,0,0,0,0,1,0,0
292,2016-10-19,771,1.625,4457.269641313841,0,0.125,4,0,0,0,0,0,0,0,0,1,0,0
293,2016-10-20,771,1.75,7726.6254467738,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
294,2016-10-21,771,1.5,8393.375427442541,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0
295,2016-10-22,771,1.5,8393.375427442541,0,0.0,2,0,0,0,0,0,0,0,0,1,0,0
296,2016-10-23,771,1.625,8838.17265437597,0,0.0,2,0,0,0,0,0,0,0,0,1,0,0
297,2016-10-24,771,1.25,6841.34337455416,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0
298,2016-10-25,771,1.5,6861.40067813015,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0
299,2016-10-26,771,1.375,5533.879096885232,0,0.0,2,0,0,0,0,0,0,0,0,1,0,0
300,2016-10-27,771,1.375,5474.533072148944,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0
301,2016-10-28,771,1.125,2205.1772666889847,0,0.0,2,0,0,0,0,0,0,0,0,1,0,0
302,2016-10-29,771,1.125,1824.3886678516126,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
303,2016-10-30,771,1.5,1824.3886678516128,0,0.0,2,0,0,0,0,0,0,0,0,1,0,0
304,2016-10-31,771,1.25,1325.2054365431613,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
305,2016-11-01,771,1.25,1325.2054365431613,0,0.125,1,0,0,0,0,0,0,0,0,0,1,0
306,2016-11-02,771,1.125,1004.0074662006296,0,0.125,4,0,0,0,0,0,0,0,0,0,1,0
307,2016-11-03,771,1.125,1004.0074662006296,0,0.125,0,0,0,0,0,0,0,0,0,0,1,0
308,2016-11-04,771,1.0,519.4581588681764,1,0.125,1,0,0,0,0,0,0,0,0,0,1,0
309,2016-11-05,771,1.125,1146.0445655953467,0,0.125,1,0,0,0,0,0,0,0,0,0,1,0
310,2016-11-06,771,1.125,1057.9859862910193,0,0.125,0,0,0,0,0,0,0,0,0,0,1,0
311,2016-11-07,771,0.75,1615.7523302674222,0,0.125,1,0,0,0,0,0,0,0,0,0,1,0
312,2016-11-08,771,0.75,2285.7709419343482,0,0.125,1,0,0,0,0,0,0,0,0,0,1,0
313,2016-11-09,771,0.625,2285.7709419343482,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0
314,2016-11-10,771,0.625,2285.7709419343482,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0
315,2016-11-11,771,0.625,2285.7709419343482,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
316,2016-11-12,771,0.625,2285.7709419343482,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
317,2016-11-13,771,0.75,1918.833811469432,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0
318,2016-11-14,771,0.75,2082.63966643419,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
319,2016-11-15,771,0.625,1524.8733224577873,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0
320,2016-11-16,771,0.625,621.357933754055,0,0.0,2,0,0,0,0,0,0,0,0,0,1,0
321,2016-11-17,771,0.875,621.357933754055,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0
322,2016-11-18,771,0.75,621.357933754055,0,0.125,0,0,0,0,0,0,0,0,0,0,1,0
323,2016-11-19,771,0.875,906.7785326566025,0,0.125,0,0,0,0,0,0,0,0,0,0,1,0
324,2016-11-20,771,0.875,1250.748193267957,0,0.125,2,0,0,0,0,0,0,0,0,0,1,0
325,2016-11-21,771,0.75,1262.7332553233275,1,0.125,0,0,0,0,0,0,0,0,0,0,1,0
326,2016-11-22,771,0.875,901.0245978315263,0,0.25,1,0,0,0,0,0,0,0,0,0,1,0
327,2016-11-23,771,0.875,901.0245978315263,0,0.25,1,0,0,0,0,0,0,0,0,0,1,0
328,2016-11-24,771,1.125,2292.484654294353,0,0.375,1,0,0,0,0,0,0,0,0,0,1,0
329,2016-11-25,771,0.875,2292.484654294353,1,0.375,2,0,0,0,0,0,0,0,0,0,1,0
330,2016-11-26,771,0.875,2723.5531211393136,0,0.25,0,0,0,0,0,0,0,0,0,0,1,0
331,2016-11-27,771,0.75,3864.4646452274797,1,0.375,2,0,0,0,0,0,0,0,0,0,1,0
332,2016-11-28,771,0.625,3520.4949846161253,0,0.375,0,0,0,0,0,0,0,0,0,0,1,0
333,2016-11-29,771,0.625,3611.6401757956155,0,0.375,0,0,0,0,0,0,0,0,0,0,1,0
334,2016-11-30,771,0.5,3924.7695344482236,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0
335,2016-12-01,771,0.625,3924.7695344482236,0,0.375,0,0,0,0,0,0,0,0,0,0,0,1
336,2016-12-02,771,0.375,2533.3094779853973,0,0.25,1,0,0,0,0,0,0,0,0,0,0,1
337,2016-12-03,771,0.5,3579.8263511530736,0,0.25,1,0,0,0,0,0,0,0,0,0,0,1
338,2016-12-04,771,0.625,3148.757884308113,1,0.25,1,0,0,0,0,0,0,0,0,0,0,1
339,2016-12-05,771,0.625,1722.425761317399,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1
340,2016-12-06,771,0.75,1722.425761317399,0,0.125,1,0,0,0,0,0,0,0,0,0,0,1
341,2016-12-07,771,0.75,2834.9141412553727,0,0.125,1,0,0,0,0,0,0,0,0,0,0,1
342,2016-12-08,771,0.75,2831.2115271412645,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1
343,2016-12-09,771,0.75,3139.101041143915,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
344,2016-12-10,771,0.75,3139.101041143915,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
345,2016-12-11,771,0.875,2890.9909905891927,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
346,2016-12-12,771,0.875,3402.0124359650567,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
347,2016-12-13,771,0.875,3708.804922822971,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1
348,2016-12-14,771,0.875,3708.804922822971,0,0.125,2,0,0,0,0,0,0,0,0,0,0,1
349,2016-12-15,771,0.75,2655.5912516468634,0,0.125,1,0,0,0,0,0,0,0,0,0,0,1
350,2016-12-16,771,0.625,2925.021977186154,1,0.125,0,0,0,0,0,0,0,0,0,0,0,1
351,2016-12-17,771,0.5,3000.299039225432,0,0.125,1,0,0,0,0,0,0,0,0,0,0,1
352,2016-12-18,771,0.875,4429.5892355120595,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1
353,2016-12-19,771,0.625,3901.3675023449714,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1
354,2016-12-20,771,0.625,3390.346056969108,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1
355,2016-12-21,771,0.625,3599.053990187699,0,0.125,3,0,0,0,0,0,0,0,0,0,0,1
356,2016-12-22,771,0.5,4313.265028649188,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1
357,2016-12-23,771,0.625,4213.491956988439,0,0.125,1,0,0,0,0,0,0,0,0,0,0,1
358,2016-12-24,771,0.875,4413.85594751487,1,0.125,0,0,0,0,0,0,0,0,0,0,0,1
359,2016-12-25,771,0.875,4758.076824916687,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1
360,2016-12-26,771,0.5,3763.3752868533384,0,0.125,1,0,0,0,0,0,0,0,0,0,0,1
361,2016-12-27,771,0.5,4339.629118806361,0,0.125,2,0,0,0,0,0,0,0,0,0,0,1
362,2016-12-28,771,0.5,4339.629118806361,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1
363,2016-12-29,771,0.5,4303.127087209831,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
364,2016-12-30,771,0.5,4163.058917860883,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
365,2016-12-31,771,0.375,3840.7777512626517,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1
366,2017-01-01,771,0.125,4098.207006028417,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
367,2017-01-02,771,0.125,3370.8195525846722,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
368,2017-01-03,771,0.125,2936.2308943613916,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
369,2017-01-04,771,0.25,2089.7919729625037,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
370,2017-01-05,771,0.125,2494.8701006066804,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
371,2017-01-06,771,0.125,2797.314552954457,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
372,2017-01-07,771,0.125,2652.645083695258,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
373,2017-01-08,771,0.125,3237.149140943293,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
374,2017-01-09,771,0.125,2484.479249581689,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
375,2017-01-10,771,0.25,2484.479249581689,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
376,2017-01-11,771,0.5,3058.7125592342154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
377,2017-01-12,771,0.5,3058.7125592342154,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
378,2017-01-13,771,0.625,4111.828634738811,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
379,2017-01-14,771,0.625,3923.7594632041737,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0
380,2017-01-15,771,0.625,3494.2860633508317,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
381,2017-01-16,771,0.625,2909.782006102797,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
382,2017-01-17,771,0.625,2625.801182094414,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
383,2017-01-18,771,0.5,2992.762318297031,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
384,2017-01-19,771,0.25,2418.5290086445048,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
385,2017-01-20,771,0.125,3162.6818350926,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
386,2017-01-21,771,0.0,1704.487631943828,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
387,2017-01-22,771,0.125,1111.1139626507124,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
388,2017-01-23,771,0.125,1111.1139626507124,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
389,2017-01-24,771,0.125,1817.7744489802892,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
390,2017-01-25,771,0.125,2867.031097858711,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
391,2017-01-26,771,0.25,2500.069961656094,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
392,2017-01-27,771,0.375,2500.069961656094,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
393,2017-01-28,771,0.375,1974.6164373780737,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
394,2017-01-29,771,0.5,2276.461176460923,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
395,2017-01-30,771,0.5,2898.363926037234,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
396,2017-01-31,771,0.5,3573.6552275836957,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
397,2017-02-01,771,0.625,3788.066544590979,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0
398,2017-02-02,771,0.625,3174.5371513596065,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0
399,2017-02-03,771,0.5,3633.7945440800036,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
400,2017-02-04,771,0.375,4186.223125285347,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0
401,2017-02-05,771,0.375,4314.9152783104155,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
402,2017-02-06,771,0.25,4013.0705392275663,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
403,2017-02-07,771,0.125,3726.0944469353153,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
404,2017-02-08,771,0.25,3376.895452686074,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
405,2017-02-09,771,0.125,2455.8236493492136,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
406,2017-02-10,771,0.125,2351.3292349884314,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
407,2017-02-11,771,0.125,2821.022044297607,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0
408,2017-02-12,771,0.25,2268.593463092263,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
409,2017-02-13,771,0.375,2375.488169085003,0,0.125,0,1,0,0,0,0,0,0,0,0,0,0
410,2017-02-14,771,0.375,2375.488169085003,0,0.125,0,1,0,0,0,0,0,0,0,0,0,0
411,2017-02-15,771,0.5,2040.561511800943,0,0.125,1,1,0,0,0,0,0,0,0,0,0,0
412,2017-02-16,771,0.5,2903.6612879894565,1,0.125,1,1,0,0,0,0,0,0,0,0,0,0
413,2017-02-17,771,0.5,2903.6612879894565,0,0.125,0,1,0,0,0,0,0,0,0,0,0,0
414,2017-02-18,771,0.5,2902.5420746076693,0,0.125,1,1,0,0,0,0,0,0,0,0,0,0
415,2017-02-19,771,0.625,1973.5918725780964,0,0.125,1,1,0,0,0,0,0,0,0,0,0,0
416,2017-02-20,771,0.625,2866.553433945517,0,0.375,0,1,0,0,0,0,0,0,0,0,0,0
417,2017-02-21,771,0.625,2921.305735277984,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0
418,2017-02-22,771,0.625,2921.305735277984,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0
419,2017-02-23,771,0.5,3627.4375496453613,2,0.25,1,1,0,0,0,0,0,0,0,0,0,0
420,2017-02-24,771,0.375,3295.865757233534,0,0.375,1,1,0,0,0,0,0,0,0,0,0,0
421,2017-02-25,771,0.375,3295.865757233534,0,0.375,0,1,0,0,0,0,0,0,0,0,0,0
422,2017-02-26,771,0.375,2965.7521293290547,0,0.375,0,1,0,0,0,0,0,0,0,0,0,0
423,2017-02-27,771,0.25,3828.441134302278,1,0.375,0,1,0,0,0,0,0,0,0,0,0,0
424,2017-02-28,771,0.125,2935.479572934857,0,0.125,0,1,0,0,0,0,0,0,0,0,0,0
425,2017-03-01,771,0.0,2426.4411104145074,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0
426,2017-03-02,771,0.0,2797.8390337180513,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0
427,2017-03-03,771,0.125,2346.484164207361,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0
428,2017-03-04,771,0.375,2007.6494625315058,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
429,2017-03-05,771,0.375,2007.6494625315058,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
430,2017-03-06,771,0.375,2007.6494625315058,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0
431,2017-03-07,771,0.375,1652.0991001919056,0,0.0,2,0,1,0,0,0,0,0,0,0,0,0
432,2017-03-08,771,0.5,1964.8545913432167,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
433,2017-03-09,771,0.5,2563.8825969858717,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
434,2017-03-10,771,0.75,2960.273970289182,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
435,2017-03-11,771,0.875,2705.497025432495,0,0.125,1,0,1,0,0,0,0,0,0,0,0,0
436,2017-03-12,771,0.625,2186.7114360344435,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0
437,2017-03-13,771,0.625,2506.2771249665298,0,0.125,2,0,1,0,0,0,0,0,0,0,0,0
438,2017-03-14,771,0.625,2911.1881466178247,1,0.125,2,0,1,0,0,0,0,0,0,0,0,0
439,2017-03-15,771,0.75,2404.0495039842017,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0
440,2017-03-16,771,0.875,2091.2940128328905,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0
441,2017-03-17,771,0.875,1784.7079220903026,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0
442,2017-03-18,771,0.625,1315.6553585880627,0,0.125,1,0,1,0,0,0,0,0,0,0,0,0
443,2017-03-19,771,0.5,1923.1537087479778,0,0.125,2,0,1,0,0,0,0,0,0,0,0,0
444,2017-03-20,771,0.625,2633.747290070273,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0
445,2017-03-21,771,0.875,2314.1816011381866,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0
446,2017-03-22,771,1.0,2609.1036283168055,1,0.125,1,0,1,0,0,0,0,0,0,0,0,0
447,2017-03-23,771,1.0,2609.1036283168055,0,0.25,1,0,1,0,0,0,0,0,0,0,0,0
448,2017-03-24,771,1.0,3194.4845560065646,0,0.375,2,0,1,0,0,0,0,0,0,0,0,0
449,2017-03-25,771,1.125,3204.3838493176054,0,0.5,1,0,1,0,0,0,0,0,0,0,0,0
450,2017-03-26,771,1.25,2905.647116212991,1,0.5,1,0,1,0,0,0,0,0,0,0,0,0
451,2017-03-27,771,1.375,2298.148766053076,1,0.375,2,0,1,0,0,0,0,0,0,0,0,0
452,2017-03-28,771,1.5,1587.5551847307809,1,0.375,1,0,1,0,0,0,0,0,0,0,0,0
453,2017-03-29,771,1.625,3818.3142361348773,0,0.375,1,0,1,0,0,0,0,0,0,0,0,0
454,2017-03-30,771,1.625,4397.678558561074,0,0.375,2,0,1,0,0,0,0,0,0,0,0,0
455,2017-03-31,771,1.625,4397.678558561074,0,0.25,2,0,1,0,0,0,0,0,0,0,0,0
456,2017-04-01,771,1.375,5575.302271704245,0,0.125,3,0,0,1,0,0,0,0,0,0,0,0
457,2017-04-02,771,1.25,5979.809294517168,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
458,2017-04-03,771,1.625,6358.385875220824,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
459,2017-04-04,771,1.625,6358.385875220824,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
460,2017-04-05,771,1.625,6358.385875220824,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
461,2017-04-06,771,1.375,5636.114480542643,0,0.0,4,0,0,1,0,0,0,0,0,0,0,0
462,2017-04-07,771,1.5,4356.917109286533,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0
463,2017-04-08,771,1.5,5116.115131878854,0,0.0,2,0,0,1,0,0,0,0,0,0,0,0
464,2017-04-09,771,1.5,3353.110491045924,0,0.125,1,0,0,1,0,0,0,0,0,0,0,0
465,2017-04-10,771,1.5,3616.555736760082,0,0.125,2,0,0,1,0,0,0,0,0,0,0,0
466,2017-04-11,771,1.0,3626.954536044932,0,0.125,1,0,0,1,0,0,0,0,0,0,0,0
467,2017-04-12,771,0.875,3626.954536044932,1,0.125,0,0,0,1,0,0,0,0,0,0,0,0
468,2017-04-13,771,0.75,4588.845640325041,0,0.125,0,0,0,1,0,0,0,0,0,0,0,0
469,2017-04-14,771,0.625,3455.7645424104526,0,0.125,0,0,0,1,0,0,0,0,0,0,0,0
470,2017-04-15,771,0.5,4500.823046737546,0,0.125,1,0,0,1,0,0,0,0,0,0,0,0
471,2017-04-16,771,0.5,3741.6250241452253,0,0.125,1,0,0,1,0,0,0,0,0,0,0,0
472,2017-04-17,771,0.5,4522.254238226366,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
473,2017-04-18,771,0.625,3958.2364392659138,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
474,2017-04-19,771,0.625,3898.431267880912,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
475,2017-04-20,771,0.5,4862.338286918028,0,0.125,0,0,0,1,0,0,0,0,0,0,0,0
476,2017-04-21,771,0.5,5256.719131836768,0,0.125,1,0,0,1,0,0,0,0,0,0,0,0
477,2017-04-22,771,0.875,4881.3125730254405,0,0.125,0,0,0,1,0,0,0,0,0,0,0,0
478,2017-04-23,771,0.75,3836.254068698347,1,0.125,0,0,0,1,0,0,0,0,0,0,0,0
479,2017-04-24,771,0.625,4073.228937452263,0,0.125,1,0,0,1,0,0,0,0,0,0,0,0
480,2017-04-25,771,1.0,4313.79982402894,0,0.25,3,0,0,1,0,0,0,0,0,0,0,0
481,2017-04-26,771,1.0,4261.557510088554,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0
482,2017-04-27,771,1.25,5772.957356380366,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0
483,2017-04-28,771,1.375,4809.05033734325,1,0.125,3,0,0,1,0,0,0,0,0,0,0,0
484,2017-04-29,771,1.25,3845.934435400767,0,0.125,1,0,0,1,0,0,0,0,0,0,0,0
485,2017-04-30,771,1.125,4166.620730702506,0,0.125,2,0,0,1,0,0,0,0,0,0,0,0
486,2017-05-01,771,1.25,4166.620730702506,0,0.125,1,0,0,0,1,0,0,0,0,0,0,0
487,2017-05-02,771,1.25,4378.272249253857,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0
488,2017-05-03,771,1.0,3357.072148596039,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0
489,2017-05-04,771,1.125,3003.038784758687,0,0.125,1,0,0,0,1,0,0,0,0,0,0,0
490,2017-05-05,771,0.875,1162.4687298633712,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0
491,2017-05-06,771,0.875,1162.4687298633712,0,0.125,1,0,0,0,1,0,0,0,0,0,0,0
492,2017-05-07,771,0.875,1903.1801732334736,1,0.125,2,0,0,0,1,0,0,0,0,0,0,0
493,2017-05-08,771,0.75,1866.924312735296,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0
494,2017-05-09,771,1.0,2980.7286155082074,0,0.125,1,0,0,0,1,0,0,0,0,0,0,0
495,2017-05-10,771,1.25,2532.102228202941,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0
496,2017-05-11,771,1.25,2532.102228202941,0,0.125,1,0,0,0,1,0,0,0,0,0,0,0
497,2017-05-12,771,1.125,2532.102228202941,0,0.0,3,0,0,0,1,0,0,0,0,0,0,0
498,2017-05-13,771,1.375,2532.102228202941,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0
499,2017-05-14,771,1.625,2532.102228202941,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
500,2017-05-15,771,1.75,1761.039485486548,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
501,2017-05-16,771,1.625,2076.9046191187417,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0
502,2017-05-17,771,1.375,1581.8013683030817,0,0.0,3,0,0,0,1,0,0,0,0,0,0,0
503,2017-05-18,771,1.125,1932.3087957548444,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
504,2017-05-19,771,1.125,1932.3087957548444,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
505,2017-05-20,771,1.0,1932.3087957548444,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
506,2017-05-21,771,0.875,1932.3087957548444,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
507,2017-05-22,771,0.75,1932.3087957548444,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
508,2017-05-23,771,0.875,2352.158897416146,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
509,2017-05-24,771,1.0,2514.757248718208,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
510,2017-05-25,771,1.0,2677.8053654552614,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0
511,2017-05-26,771,1.25,2837.784646150008,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0
512,2017-05-27,771,1.25,3514.8849346608763,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
513,2017-05-28,771,1.375,3841.2630624999338,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
514,2017-05-29,771,1.25,3841.2630624999338,0,0.0,2,0,0,0,1,0,0,0,0,0,0,0
515,2017-05-30,771,1.125,4327.022774183183,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
516,2017-05-31,771,1.0,4442.608700130343,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0
517,2017-06-01,771,1.0,4094.4020889457415,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
518,2017-06-02,771,0.875,3312.6529202514366,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
519,2017-06-03,771,0.625,3690.4738277622346,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
